GID,Names,Female_Rate,Male_Rate,less_than_49,F49_74,beyond_74,smokrate,GDP,Health_Care_Quality,Health_care_Access,Public_Health,rank,female,male,Age_adjusted_LCM,wind,NO2,Temp,SO2,PM25,ozone,co,rank
26017,"Bay County, MI",66.67,82.96,0,153.06,313.65,0.193,14,11,15,36,2,2,2,48.3,96.80193138,15.86208248,47.10715866,3.094974458,27.70060968,35.6211977,0.241311755,4
17201,"Winnebago County, IL",53.2,52.24,0,112.35,301.01,0.155,5,46,18,14,1,2,2,38.5,96.81259155,15.83154631,49.54340617,1.497063994,36.24545797,38.84930166,0.266275485,3
53007,"Chelan County, WA",64.91,36.19,0,96.95,306.6,0.135,11,17,11,9,1,2,1,34.8,96.81312505,19.25565369,50.66670269,4.053817149,28.9432342,32.2882451,0.233823228,2
39155,"Trumbull County, OH",74.94,86.99,8.83,152.03,352.24,0.211,7,23,24,42,3,3,3,50.4,96.84314537,14.26574659,51.0424509,2.685955763,31.02381563,39.44585323,0.202039953,4
8059,"Jefferson County, CO",773.19,786.32,93.51,733.43,6905.82,0.146,15,8,28,11,3,3,3,22.7,96.84459839,18.45965031,49.77760391,4.261664486,26.1851181,43.86992327,0.236948222,1
55087,"Outagamie County, WI",42.57,41.52,0,83.9,350.34,0.16,21,9,16,21,1,1,1,35,96.85169729,13.94170888,48.34321912,2.631679018,30.26528104,35.7706852,0.265423261,2
26005,"Allegan County, MI",55.86,42.37,0,121.78,241.48,0.193,14,11,15,36,1,2,1,36.1,96.86052094,15.79014053,48.30647278,1.759511844,30.65719999,38.97066345,0.243837208,2
24041,"Talbot County, MD",71.49,0,0,88.04,241.55,0.138,17,1,9,10,2,3,1,28.2,96.86525116,16.56694221,57.62392197,0.803398228,28.1489193,41.41702175,0.267188348,1
39085,"Lake County, OH",56,50.76,0,98.94,270.16,0.211,7,23,24,42,1,2,2,34,96.87011549,14.89141496,50.10366737,2.962454849,29.94068993,40.00086721,0.21506644,2
26151,"Sanilac County, MI",53.33,77.88,0,143.41,0,0.193,14,11,15,36,2,2,2,38.6,96.87926865,15.43332951,47.77548953,3.586940799,29.32033566,37.27373632,0.242596286,3
26021,"Berrien County, MI",70.19,66.63,0,139.54,335.77,0.193,14,11,15,36,2,3,2,44.3,96.89148814,16.76449801,49.50461884,3.049034754,32.67468885,38.45753988,0.249170045,4
42039,"Crawford County, PA",60.2,72.39,0,138,299.03,0.187,6,10,6,25,2,2,2,41.7,96.89210425,13.50637828,49.40363269,2.927534554,30.32691193,37.40157233,0.198519892,3
55035,"Eau Claire County, WI",24.62,46.3,0,106.93,188.9,0.16,21,9,16,21,1,1,2,27.9,96.89226723,14.18882585,36.64133072,1.653294057,30.72171926,34.53359222,0.259973973,1
39091,"Logan County, OH",56.51,52.94,0,126.17,290.87,0.211,7,23,24,42,1,2,2,36.7,96.90010262,17.29770136,52.62034607,0.851921037,34.68292618,41.00027752,0.253726393,2
37161,"Rutherford County, NC",49.03,68,0,133.31,196.24,0.172,10,21,22,30,2,2,2,35.3,96.90901184,15.23124242,61.2380991,0.624683261,30.48810291,42.88346481,0.256662971,2
39149,"Shelby County, OH",66.16,49.17,0,111.19,375.72,0.211,7,23,24,42,2,2,2,45,96.92770691,17.81111259,52.47020111,0.908078682,34.61467743,39.81753159,0.248687491,4
17019,"Champaign County, IL",20.85,33.6,0,86.23,183.33,0.155,5,46,18,14,1,1,1,26.2,96.94332886,16.06825924,52.50365194,1.854912586,34.30465402,37.7502772,0.254512438,1
8013,"Boulder County, CO",628.79,602.6,63.91,603.12,6564.7,0.146,15,8,28,11,3,3,3,20.2,96.94493103,18.54678917,48.7878685,4.265935898,27.53606129,43.24493504,0.230791874,1
18023,"Clinton County, IN",86.05,0,0,134.75,0,0.218,19,41,39,41,2,3,1,55.9,96.94610341,17.26716487,52.23809942,2.102937579,34.06848653,35.57688268,0.253980776,5
17141,"Ogle County, IL",62.67,67.69,0,130.59,305.81,0.155,5,46,18,14,2,2,2,44.7,96.94650923,15.80880082,49.58189392,1.722742592,35.45673697,38.65692629,0.261657098,4
19015,"Boone County, IA",92.7,0,0,127.84,535.54,0.171,31,37,7,22,1,3,1,66.9,96.96608353,14.02262417,47.73890432,1.503480792,29.81961346,34.73253949,0.242449681,5
51069,"Frederick County, VA",44.62,67.42,0,111.53,370.7,0.164,13,22,14,20,1,1,2,40.6,96.97500356,13.88115978,54.95713425,2.546100299,30.46391296,38.4184761,0.235586971,3
55139,"Winnebago County, WI",37.44,50.91,0,106.16,255,0.16,21,9,16,21,1,1,2,32.9,96.9867897,14.17972851,48.44852638,2.195879847,30.42302179,35.96760464,0.265205085,2
39007,"Ashtabula County, OH",66.43,87.63,0,156.57,337.29,0.211,7,23,24,42,2,2,3,53.2,96.99527454,14.3896836,49.70119858,2.854115933,29.70463395,39.338377,0.206720689,5
18057,"Hamilton County, IN",30.07,24.23,0,38.43,284.14,0.218,19,41,39,41,1,1,1,27.9,96.99887848,17.89595032,52.61745453,1.570106924,34.72715378,35.69406033,0.265982382,1
26035,"Clare County, MI",116.35,96.9,0,177.06,434.06,0.193,14,11,15,36,3,3,3,63.8,96.99912262,15.6661431,45.22243977,2.614174128,27.19548988,35.59318924,0.237245314,5
26133,"Osceola County, MI",94.35,93.21,0,167.63,470.37,0.193,14,11,15,36,3,3,3,58.2,96.99954351,15.47573662,46.00487264,2.262716333,27.12134107,35.61850929,0.235874325,5
37023,"Burke County, NC",59.72,92.76,0,159.6,345.04,0.172,10,21,22,30,2,2,3,47.9,97.00287247,14.79719329,60.78308582,1.064580098,30.87691641,42.97728856,0.252381514,4
55137,"Waushara County, WI",0,85.49,0,126.92,0,0.16,21,9,16,21,3,1,3,46.8,97.00382614,14.21509385,47.13024759,1.921506494,30.61492658,35.84262323,0.266410042,4
39071,"Highland County, OH",77.6,75.28,0,158.29,406.39,0.211,7,23,24,42,2,3,2,54.6,97.00413513,16.01329541,55.13793278,2.249937117,34.05186844,42.30120373,0.240026426,5
19061,"Dubuque County, IA",34.49,45.82,0,70.7,186.01,0.171,31,37,7,22,1,1,1,29,97.01340612,14.97223775,48.55784098,2.084254583,32.81959152,36.2487793,0.259769922,1
26107,"Mecosta County, MI",74.09,64.05,0,120.25,453.72,0.193,14,11,15,36,2,3,2,53.5,97.01745605,15.42757912,45.59781392,2.059129834,27.84964561,35.78586197,0.237171146,5
19103,"Johnson County, IA",20.98,26.71,0,53.31,0,0.171,31,37,7,22,1,1,1,24.7,97.02384949,14.78505349,49.9357214,2.024849534,33.04805088,36.40746975,0.24201658,1
42019,"Butler County, PA",54.9,63.34,0,122.27,295.08,0.187,6,10,6,25,2,2,2,38.8,97.02416382,13.09776656,51.95002365,3.645741034,34.01058578,35.96847057,0.205841091,3
19113,"Linn County, IA",51.33,43.85,0,81.03,281.1,0.171,31,37,7,22,1,2,1,37.6,97.02967072,14.81168365,48.19083405,2.137338042,32.2367487,35.8111496,0.242145728,2
42111,"Somerset County, PA",57.08,52.07,0,86.39,267.81,0.187,6,10,6,25,1,2,2,32,97.04876848,12.79074347,54.64259859,3.936472351,31.66592841,36.36653671,0.210290815,2
55015,"Calumet County, WI",44.3,0,0,0,0,0.16,21,9,16,21,1,1,1,33.3,97.05596924,13.79966831,49.57026863,1.964034826,30.02535486,36.10407734,0.26533816,2
35043,"Sandoval County, NM",25.43,30.54,0,61.72,179.23,0.175,37,32,43,31,1,1,1,20,97.07596108,18.29257912,56.93950074,3.62639814,21.17144606,45.80501284,0.24567564,1
42049,"Erie County, PA",50.59,59.25,0,131.28,245.2,0.187,6,10,6,25,1,2,2,38.4,97.08361753,13.52680566,48.2548062,2.845209082,29.4461813,36.81125387,0.198878779,3
12021,"Collier County, FL",51.73,49.04,0,66.39,171.52,0.161,4,24,48,13,1,2,2,21.7,97.09458618,12.66285947,75.20292664,1.348613596,29.48621,33.49200548,0.257340636,1
55141,"Wood County, WI",59.38,41.72,0,99.93,230.25,0.16,21,9,16,21,1,2,1,30.1,97.10832062,14.32185555,41.62149353,1.78506217,30.92422142,35.41228638,0.265134376,1
39015,"Brown County, OH",50.29,74.22,0,170.6,0,0.211,7,23,24,42,2,2,2,40.6,97.11090597,16.14055697,55.28318024,2.112510125,33.89420446,43.2528712,0.243608688,3
51121,"Montgomery County, VA",21.03,43.16,0,73.89,297.4,0.164,13,22,14,20,1,1,1,33,97.1233724,13.50005563,59.12783178,1.546118975,29.39011383,41.34376017,0.217759073,2
39099,"Mahoning County, OH",64.26,63.41,0,103.97,353.93,0.211,7,23,24,42,2,2,2,40.2,97.12991714,14.30432224,51.61240959,2.638376117,32.84468079,38.97232056,0.199300237,3
17103,"Lee County, IL",62.56,126.99,0,210.69,400.8,0.155,5,46,18,14,3,2,3,63,97.13990784,16.00382455,50.02126007,1.915027213,35.43167953,39.1720932,0.25706923,5
39097,"Madison County, OH",58.77,74.04,0,117.47,536.19,0.211,7,23,24,42,2,2,2,55.4,97.14928182,17.0722119,53.68420792,1.081773092,35.26884842,41.47406197,0.240167953,5
55017,"Chippewa County, WI",61.16,35.72,0,107.95,226.85,0.16,21,9,16,21,1,2,1,33.6,97.16514301,14.22402489,35.65085697,1.647291213,30.42466807,34.47480917,0.261199124,2
39047,"Fayette County, OH",69.01,106.88,0,227.73,0,0.211,7,23,24,42,3,3,3,61.9,97.17120743,16.94653702,54.48890114,1.917503178,34.5047245,39.42113304,0.23417522,5
26073,"Isabella County, MI",27.85,44.17,0,98.94,0,0.193,14,11,15,36,1,1,1,36,97.17284775,15.789505,44.31035042,2.424158216,27.80815506,35.60373306,0.233916309,2
19057,"Des Moines County, IA",75.06,89.56,0,129.01,352.11,0.171,31,37,7,22,1,3,3,51.7,97.17306328,14.94770765,50.97002697,2.077915937,33.68026924,38.27304363,0.257828802,4
42085,"Mercer County, PA",56.04,75.77,0,153.71,216.94,0.187,6,10,6,25,2,2,2,38.4,97.17885335,13.70359214,50.748504,2.958529433,31.89301268,37.2321593,0.200903848,3
47141,"Putnam County, TN",49.53,45.15,0,132.62,263.2,0.226,16,15,35,43,1,2,1,36.2,97.18721263,16.69199944,58.18646749,3.011869272,28.55193329,40.40118408,0.268149227,2
26111,"Midland County, MI",47.63,51.01,0,125.79,198.58,0.193,14,11,15,36,1,1,2,32.5,97.1968689,15.80313148,45.36839422,2.826497873,27.81747182,35.58441315,0.248644271,2
42075,"Lebanon County, PA",36.08,71.7,0,101.12,275.33,0.187,6,10,6,25,1,1,2,37.1,97.20236778,15.41562581,53.53337955,1.024282426,34.28306198,35.65519428,0.255477406,2
54037,"Jefferson County, WV",83.38,59.94,0,183.1,311.88,0.26,41,49,32,50,2,3,2,53.6,97.20304871,14.23523617,54.88583755,2.239915371,31.10967064,39.5473423,0.233775944,5
42129,"Westmoreland County, PA",60.63,68.51,0,119.18,287.92,0.187,6,10,6,25,2,2,2,35.8,97.20523071,12.60632114,53.92576027,4.187477032,32.04995473,35.94811249,0.20934734,2
18035,"Delaware County, IN",55.8,61.82,0,103.52,303.75,0.218,19,41,39,41,2,2,2,44.3,97.21559525,17.71479607,52.49612522,1.727514237,33.81533623,35.12174892,0.261225842,4
55127,"Walworth County, WI",55.83,59.7,0,123.5,325.95,0.16,21,9,16,21,2,2,2,41.2,97.24034627,16.29625034,49.09497261,1.197936316,33.87245496,39.13601748,0.264985686,3
26159,"Van Buren County, MI",57.74,58.55,0,129.57,308.87,0.193,14,11,15,36,2,2,2,40.1,97.24900818,16.24995073,48.69485092,2.109730019,31.23599943,39.15916019,0.242827204,3
39093,"Lorain County, OH",50.19,53.8,0,120.92,252.51,0.211,7,23,24,42,1,2,2,35.8,97.26824406,16.15418291,51.45048196,2.470654317,32.03996059,38.38374111,0.223406924,2
17095,"Knox County, IL",73.23,79.62,0,139.06,412.2,0.155,5,46,18,14,2,3,2,44.5,97.26957703,15.10610342,50.83576902,2.286531011,34.20055135,39.51510302,0.248354591,4
26117,"Montcalm County, MI",77.76,75.71,0,181.36,314.27,0.193,14,11,15,36,2,3,2,55,97.27727,15.51289288,44.09999847,1.949389537,28.55445099,35.59566307,0.23431401,5
17011,"Bureau County, IL",78.2,81.23,0,172.08,291.04,0.155,5,46,18,14,3,3,2,46.5,97.28070526,15.71932687,50.39493179,2.095479107,35.0448761,39.30733054,0.251415725,4
36013,"Chautauqua County, NY",60.63,60.73,0,111.92,294.99,0.141,3,26,5,10,2,2,2,40.2,97.28117717,13.18517661,47.05663196,2.082812158,27.130781,36.55897141,0.201586199,3
55101,"Racine County, WI",63.66,56.5,0,123.68,360.36,0.16,21,9,16,21,2,2,2,45.7,97.28961054,16.41657893,49.51211103,1.295398096,32.24508254,39.48196348,0.253551046,4
19049,"Dallas County, IA",29.54,39.08,0,90.61,0,0.171,31,37,7,22,1,1,1,34.2,97.29102707,14.11144209,49.13941479,1.55994308,30.04594326,34.66146564,0.242344391,2
18095,"Madison County, IN",55.62,67.85,0,95.18,305.48,0.218,19,41,39,41,2,2,2,44.8,97.2934761,17.58235645,52.53142738,1.707684755,34.08205986,35.71345711,0.261376992,4
45045,"Greenville County, SC",30.78,39.39,0,85.75,220.97,0.188,25,33,27,39,1,1,1,28.1,97.31739197,15.75840607,61.73236618,0.58953867,30.7741188,42.02709834,0.273190543,1
55135,"Waupaca County, WI",63.68,77.32,0,152.72,287.18,0.16,21,9,16,21,2,2,2,40.8,97.32125473,13.99835587,46.73432255,2.112982184,30.2797718,35.66899014,0.267298847,3
36105,"Sullivan County, NY",51.73,51.67,0,110.17,290.55,0.141,3,26,5,10,1,2,2,34.2,97.32663945,19.88647297,49.42583793,0.537670651,26.99446079,34.35277176,0.277110347,2
26121,"Muskegon County, MI",58.21,74.46,0,160.41,312.11,0.193,14,11,15,36,2,2,2,48.9,97.33520743,14.78485408,48.27131594,1.535317595,29.22927636,37.79324226,0.242899342,4
39035,"Cuyahoga County, OH",47.67,62.83,3.5,121.1,278.14,0.211,7,23,24,42,1,1,2,38,97.3449831,15.67294322,51.12781715,2.816092938,32.67369008,39.40877438,0.217152573,3
36067,"Onondaga County, NY",53.68,50.88,3.49,0,356.53,0.141,3,26,5,10,1,2,2,38.9,97.3733813,13.96777821,30.01653226,1.074843605,25.00653807,34.95508703,0.241419132,3
45015,"Berkeley County, SC",36.55,47.78,0,102.56,323.05,0.188,25,33,27,39,1,1,2,38.8,97.37961273,12.97978497,67.00275879,2.199601781,30.19281006,34.86719666,0.263538131,3
19169,"Story County, IA",32.34,25.62,0,78.53,0,0.171,31,37,7,22,1,1,1,29.3,97.38305473,14.16213655,47.76555729,1.502738327,30.20695782,34.76806259,0.242385361,1
32023,"Nye County, NV",83.57,105.1,0,104.17,457.78,0.176,32,18,44,28,3,3,3,43.3,97.38710812,18.85967265,60.2685058,4.188830061,26.12662358,43.33089872,0.253782509,3
24510,"Baltimore city, MD",45.66,58.25,3.94,138.03,326.84,0.138,17,1,9,10,1,1,2,44.6,97.39237213,17.46196365,56.35637665,1.420219898,30.19100952,0,0,4
26077,"Kalamazoo County, MI",41.34,43.21,0,110.01,287.9,0.193,14,11,15,36,1,1,1,35.2,97.39485041,16.47201061,48.45247523,1.815928896,30.41980457,37.54639435,0.248962107,2
26099,"Macomb County, MI",46.39,64.85,5.54,118.93,303.48,0.193,14,11,15,36,1,1,2,40.7,97.40104675,16.77413368,46.40515976,4.079144955,30.98728561,38.03980923,0.24667348,3
39033,"Crawford County, OH",75.37,78.96,0,222,0,0.211,7,23,24,42,2,3,2,46.2,97.40951157,16.30203342,52.10704231,1.527786016,33.97267914,39.83730888,0.23093845,4
39103,"Medina County, OH",36.37,50.55,0,101.57,202.64,0.211,7,23,24,42,1,1,2,29.8,97.4113032,15.9052604,51.9650294,2.022887389,33.24587377,38.59466171,0.223419224,1
42073,"Lawrence County, PA",63.47,74.88,0,152.05,242.19,0.187,6,10,6,25,2,2,2,39.7,97.41470337,13.99210453,51.55109024,3.225768248,33.41219076,36.31776962,0.203403091,3
30081,"Ravalli County, MT",0,64.44,0,90.65,0,0.172,47,36,36,32,1,1,2,24,97.41561018,16.70691708,46.93471127,4.102460634,23.32384128,33.86055756,0.216600029,1
42089,"Monroe County, PA",30.31,56.81,0,80.19,290.55,0.187,6,10,6,25,1,1,2,31.9,97.42182795,19.28238074,52.99709384,0.809166481,29.60779476,34.61356964,0.265199059,1
30013,"Cascade County, MT",54.66,41.34,0,111.87,206.52,0.172,47,36,36,32,1,2,1,34.4,97.42540708,14.09106722,42.37478621,4.318627357,23.56044164,33.64421727,0.214495627,2
19125,"Marion County, IA",0,72.27,0,0,0,0.171,31,37,7,22,1,1,2,44.1,97.42913437,14.26390076,50.76732635,2.026890874,30.8787775,35.43193245,0.24214115,4
39101,"Marion County, OH",65.33,72.5,0,169.72,343.92,0.211,7,23,24,42,2,2,2,47.6,97.43154144,16.83580256,52.54139423,1.249113828,34.17039013,40.43963623,0.237987254,4
39065,"Hardin County, OH",0,95.93,0,216.86,0,0.211,7,23,24,42,2,1,3,55.7,97.44827271,17.1331679,52.19293976,1.03084592,33.61045202,40.64115906,0.251142795,5
39005,"Ashland County, OH",51.48,0,0,129.66,0,0.211,7,23,24,42,1,2,1,28.5,97.47766685,16.35433245,51.98755455,1.710102886,33.49609375,39.32803879,0.224746308,1
45077,"Pickens County, SC",39.28,63.26,0,114.61,307.02,0.188,25,33,27,39,1,1,2,40.7,97.48005676,15.81916142,61.95726267,0.533588419,30.66474533,41.71071625,0.27711455,3
42051,"Fayette County, PA",56.83,98.18,0,156.42,333.69,0.187,6,10,6,25,2,2,3,47.1,97.4943339,12.27511806,54.83906746,4.146754702,30.6948417,36.4124368,0.207453281,4
24021,"Frederick County, MD",27.34,28.93,0,60.42,222.11,0.138,17,1,9,10,1,1,1,23.7,97.49985695,14.88171768,54.6862669,1.702001601,30.52749634,41.51927853,0.248847611,1
39147,"Seneca County, OH",36.23,58.02,0,101.83,253.22,0.211,7,23,24,42,1,1,2,32.8,97.50555929,16.59020011,51.40303802,1.730317752,33.38729286,39.18705622,0.240835217,2
39077,"Huron County, OH",64.51,62.47,0,104.68,459.05,0.211,7,23,24,42,2,2,2,49.1,97.54703217,16.45368958,51.58011932,1.888276958,32.95853806,38.92110214,0.229566309,4
26015,"Barry County, MI",45.89,45.1,0,83.67,283.41,0.193,14,11,15,36,1,1,1,31.6,97.54810969,16.09115601,45.84053548,1.613138139,30.20003351,36.54672368,0.249381227,1
24043,"Washington County, MD",60.65,54.65,0,127.16,327.45,0.138,17,1,9,10,2,2,2,42.3,97.55068588,13.86840807,54.75589371,1.970875382,30.47000217,40.2238903,0.231988795,3
54083,"Randolph County, WV",79.84,0,0,0,403.08,0.26,41,49,32,50,2,3,1,42.7,97.55290985,13.7116667,57.24000495,3.206637314,29.71112306,38.73959796,0.223640288,3
54003,"Berkeley County, WV",51.7,70.88,0,190.31,245.59,0.26,41,49,32,50,2,2,2,48.8,97.59179688,13.97720464,54.74957403,2.622351646,31.7350076,38.73912557,0.231257061,4
51155,"Pulaski County, VA",64.8,99.69,0,142.49,392.63,0.164,13,22,14,20,3,2,3,46.8,97.5971578,12.7707332,59.09771093,2.577257792,29.77898788,41.71522713,0.230107367,4
53041,"Lewis County, WA",39.71,44.54,0,94.59,159.4,0.135,11,17,11,9,1,1,1,27.1,97.60176201,19.37345123,52.51650887,3.992805386,28.46592941,31.1041687,0.234610242,1
39141,"Ross County, OH",65.48,89.97,0,182.09,439.96,0.211,7,23,24,42,3,2,3,57.6,97.61028798,16.76595243,54.91559601,2.648879369,33.16266886,40.48159695,0.223863609,5
42007,"Beaver County, PA",52.2,79.11,0,123.13,288.38,0.187,6,10,6,25,2,2,2,39,97.61415672,13.97109342,52.27982712,3.186289728,35.1125803,37.81217066,0.20823728,3
55009,"Brown County, WI",30.76,32,0,80.58,169.85,0.16,21,9,16,21,1,1,1,25.7,97.62182744,13.48152224,49.44805908,1.780492365,29.34539413,35.81897672,0.266688402,1
39139,"Richland County, OH",58.72,79.61,0,167.19,273.3,0.211,7,23,24,42,2,2,2,47.3,97.64842733,16.45012665,52.29988988,1.587407986,33.75846481,40.04261525,0.230577052,4
29099,"Jefferson County, MO",75.01,60.84,7.67,142.6,470.77,0.208,22,38,33,40,2,3,2,56.5,97.65102514,15.27691189,54.75468381,5.065567454,30.20638784,40.38251713,0.246996056,5
55039,"Fond du Lac County, WI",26.65,60.95,0,79.43,247.93,0.16,21,9,16,21,1,1,2,30.3,97.65391541,14.4891448,48.76346906,1.4739724,30.66677252,36.22984823,0.264924273,1
36007,"Broome County, NY",53.81,63.94,0,125.2,286,0.141,3,26,5,10,2,2,2,39.9,97.66328278,15.7812439,39.55504761,0.443344891,26.6976593,33.89371338,0.260841841,3
39049,"Franklin County, OH",31.01,37.49,4.08,89.08,295.2,0.211,7,23,24,42,1,1,1,35.3,97.66937637,16.94652033,53.49643517,0.957756355,35.3414259,41.51496887,0.223974559,2
39029,"Columbiana County, OH",73.65,81.32,0,187,243.77,0.211,7,23,24,42,2,3,2,47.7,97.67263031,14.40761032,52.02754669,2.64491744,34.34152298,39.07612457,0.196491832,4
39129,"Pickaway County, OH",75.59,61.94,0,183.65,358.61,0.211,7,23,24,42,2,3,2,53.6,97.69763336,16.62167015,54.39452515,2.166472626,33.93891373,40.78449249,0.218054555,5
39169,"Wayne County, OH",41.23,64.35,0,122.33,240.15,0.211,7,23,24,42,1,1,2,38.4,97.70198441,15.85287905,52.19736481,1.958374977,34.16550636,39.84274769,0.219355147,3
39153,"Summit County, OH",52.76,58.32,5.79,114.92,293.54,0.211,7,23,24,42,1,2,2,40.1,97.72896576,15.53760409,51.79453754,2.049894243,33.57696629,39.81832123,0.207708828,3
39043,"Erie County, OH",57.95,77.13,0,129.07,319.05,0.211,7,23,24,42,2,2,2,37.6,97.73227056,16.4933033,51.28438123,2.506881038,32.13957723,38.35244242,0.228573176,2
26157,"Tuscola County, MI",42.37,79.9,0,156.39,0,0.193,14,11,15,36,2,1,2,35.9,97.737559,16.01604481,47.49810325,3.366905504,28.72438961,35.78723145,0.238944052,2
42003,"Allegheny County, PA",51.15,56.4,2.7,100.1,316.21,0.187,6,10,6,25,1,2,2,36.6,97.74016762,13.03304744,53.38641357,4.149493694,35.49925375,36.52312317,0.206653169,2
54065,"Morgan County, WV",0,189.25,0,217.35,0,0.26,41,49,32,50,3,1,3,77.9,97.74129486,13.60056353,54.66056061,3.133748531,31.90142441,37.7669754,0.240591273,5
39143,"Sandusky County, OH",57.56,82.81,0,150.59,338.12,0.211,7,23,24,42,2,2,2,47.1,97.74497986,16.63210615,51.19826253,2.090696414,32.94111252,38.71541595,0.243427237,4
55055,"Jefferson County, WI",25.94,47.2,0,83.62,166.28,0.16,21,9,16,21,1,1,2,26.5,97.74676514,15.72640395,49.16077232,0.966041446,33.30869102,37.56767654,0.264630578,1
55071,"Manitowoc County, WI",70.88,68.39,0,102.5,375.21,0.16,21,9,16,21,2,3,2,45.5,97.75297477,13.04306152,50.91859436,1.620723909,28.65203701,36.46261146,0.267525434,4
39131,"Pike County, OH",0,123.87,0,248.25,0,0.211,7,23,24,42,3,1,3,65.4,97.77769623,15.57097054,55.4365921,3.092467403,31.97295074,40.82245159,0.233272966,5
39117,"Morrow County, OH",0,73.6,0,130.98,388.65,0.211,7,23,24,42,2,1,2,43.9,97.78526306,16.56540934,52.72296397,1.341574073,34.14839681,40.58360163,0.230622058,3
39001,"Adams County, OH",78.73,182.12,0,326.06,478.01,0.211,7,23,24,42,3,3,3,89.5,97.78585924,15.6106259,55.50460161,1.845742345,32.53948757,41.9026353,0.240971729,5
54077,"Preston County, WV",0,93.41,0,134.14,398.84,0.26,41,49,32,50,2,1,3,46.6,97.79427338,12.87011894,55.75680256,4.061360836,30.18016863,37.5703764,0.214669511,4
47115,"Marion County, TN",0,134.2,0,215.98,0,0.226,16,15,35,43,3,1,3,51.5,97.80071259,17.17045021,60.18910853,3.148812691,32.03258959,41.42886988,0.27422749,4
39041,"Delaware County, OH",22.81,24.05,0,61.6,178.51,0.211,7,23,24,42,1,1,1,21.3,97.80342102,16.90727234,52.9984169,1.100636601,34.72913742,40.93880653,0.230502702,1
39011,"Auglaize County, OH",0,65.69,0,87.96,264.97,0.211,7,23,24,42,1,1,2,36.8,97.80735016,17.89471054,51.85111237,1.018194099,33.57997004,39.49345551,0.246231425,2
